Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
Deanna,BR,Smart TV,0,corvo,,play,,2021-01-06 01:34:42
Deanna,BR,Smart TV,0,corvo,,select,,2021-01-06 01:34:39
Deanna,BR,Smart TV,0,corv,The Crow: City of Angels,select,,2021-01-06 01:33:27
Deanna,BR,Smart TV,0,corv,The Crow: City of Angels,select,,2021-01-06 01:33:22
Deanna,BR,Smart TV,0,corv,Crows: Episode Zero II,play,,2021-01-06 01:33:09
Deanna,BR,Smart TV,0,corv,Crows: Episode Zero II,select,,2021-01-06 01:33:04
Deanna,BR,Smart TV,0,corv,The Crow: City of Angels,select,,2021-01-06 01:32:31
Deanna,BR,Smart TV,0,corv,Crows Explode,select,,2021-01-06 01:32:12
Deanna,BR,Smart TV,0,corv,Crows Explode,select,,2021-01-06 01:31:47
Deanna,BR,Smart TV,0,corv,Crows Explode,select,,2021-01-06 01:31:45
Deanna,BR,Smart TV,0,corv,Crows Explode,select,,2021-01-06 01:31:43
Deanna,BR,Smart TV,0,corv,Crows Explode,select,,2021-01-06 01:31:16
Deanna,BR,Smart TV,0,corv,Crows Explode,select,,2021-01-06 01:31:15
Deanna,BR,Smart TV,0,corv,The Crow,select,,2021-01-06 01:30:50
Deanna,BR,Smart TV,0,corv,The Crow,select,,2021-01-06 01:30:32
Deanna,BR,Smart TV,0,corv,The Crow,select,,2021-01-06 01:30:11
Deanna,BR,Smart TV,0,corv,The Crow,select,,2021-01-06 01:30:09
Deanna,BR,Smart TV,0,monarquia inglesa,Victoria & Abdul,play,,2020-12-04 19:01:08
Deanna,BR,Smart TV,0,monarquia inglesa,Victoria & Abdul,select,,2020-12-04 19:01:04
Deanna,BR,Smart TV,0,monarquia inglesa,,play,,2020-12-04 19:00:34
Deanna,BR,Smart TV,0,monarquia inglesa,,select,,2020-12-04 19:00:27
Deanna,BR,Smart TV,0,monarquia inglesa,Elizabeth: The Golden Age,play,,2020-12-04 19:00:02
Deanna,BR,Smart TV,0,monarquia inglesa,Elizabeth: The Golden Age,select,,2020-12-04 18:59:57
Deanna,BR,Smart TV,0,cr,,play,,2020-11-23 19:48:51
Deanna,BR,Smart TV,0,cr,,play,,2020-11-23 18:46:04
Deanna,BR,Smart TV,0,cr,,play,,2020-11-23 18:42:42
Deanna,BR,Smart TV,0,cr,,select,,2020-11-23 18:42:38
Deanna,BR,Smart TV,0,cr,The Crow,select,,2020-11-23 18:42:35
Deanna,BR,Android Phone,0,unabo,,select,,2020-07-19 23:21:40
Deanna,BR,Smart TV,0,vers,,play,,2020-07-13 00:28:02
Deanna,BR,Smart TV,0,vers,,select,,2020-07-13 00:27:58
Deanna,BR,Android Phone,0,anne,#AnneFrank - Parallel Stories,select,,2020-07-01 23:13:58
Deanna,BR,Smart TV,0,tru,,play,,2020-05-27 19:16:30
Deanna,BR,Smart TV,0,tru,,select,,2020-05-27 19:16:27
Deanna,BR,Android Phone,0,mossa,The Angel,select,,2020-05-23 22:16:55
Deanna,BR,Android Phone,0,mossa,,select,,2020-05-23 22:15:13
Deanna,BR,Smart TV,0,ele,Look Who's Back,play,,2020-05-09 16:34:18
Deanna,BR,Smart TV,0,ele,Look Who's Back,select,,2020-05-09 16:34:14
Deanna,BR,Smart TV,0,chur,,play,,2020-05-06 00:27:08
Deanna,BR,Smart TV,0,chur,,select,,2020-05-06 00:27:04
Deanna,BR,Smart TV,0,chur,,select,,2020-05-06 00:26:59
Deanna,BR,Smart TV,0,chur,,select,,2020-05-06 00:26:56
Deanna,BR,Smart TV,0,chur,,play,,2020-05-05 20:03:58
Deanna,BR,Smart TV,0,chur,,select,,2020-05-05 20:03:55
Deanna,BR,Smart TV,0,chur,The Laundromat,play,,2020-05-05 20:03:03
Deanna,BR,Smart TV,0,chur,The Laundromat,select,,2020-05-05 20:02:58
Deanna,BR,Smart TV,0,chur,Operation Finale,play,,2020-05-05 19:55:36
Deanna,BR,Smart TV,0,chur,Operation Finale,select,,2020-05-05 19:55:32
Deanna,BR,Smart TV,0,chur,,select,,2020-05-05 19:54:53
Deanna,BR,Smart TV,0,chur,,select,,2020-05-05 19:54:50
Deanna,BR,Smart TV,0,chur,,select,,2020-05-05 19:54:44
Deanna,BR,Smart TV,0,luis 1,,select,,
Deanna,BR,Smart TV,0,ve,,select,,
Deanna,BR,Smart TV,0,ve,,play,,
Deanna,BR,Smart TV,0,luis 1,,play,,
Juliana,BR,Streaming Stick,0,mcg,,play,title_results,2022-09-03 23:10:13
Juliana,BR,Streaming Stick,0,mcg,,play,title_results,2022-09-03 23:10:13
Juliana,BR,Streaming Stick,0,mcg,,select,title_results,2022-09-03 23:10:10
Juliana,BR,Streaming Stick,0,mcg,,select,title_results,2022-09-03 23:10:10
Juliana,BR,Smart TV,0,y,Yesterday,play,title_results,2022-02-27 17:18:47
Juliana,BR,Smart TV,0,y,Yesterday,play,title_results,2022-02-27 16:59:37
Juliana,BR,Smart TV,0,y,Yesterday,select,title_results,2022-02-27 16:59:32
CECI,BR,Streaming Stick,1,jule,,play,title_results,2022-09-04 02:55:03
CECI,BR,Streaming Stick,1,jule,,play,title_results,2022-09-04 02:55:03
CECI,BR,Streaming Stick,1,jule,,select,title_results,2022-09-04 02:55:00
CECI,BR,Streaming Stick,1,jule,,select,title_results,2022-09-04 02:55:00
CECI,BR,Smart TV,1,ballerina,,play,title_results,2022-08-22 19:10:45
CECI,BR,Smart TV,1,ballerina,,play,title_results,2022-08-22 19:10:45
CECI,BR,Smart TV,1,ballerina,,select,title_results,2022-08-22 19:10:41
CECI,BR,Smart TV,1,ballerina,,select,title_results,2022-08-22 19:10:41
CECI,BR,Smart TV,1,jo,,play,title_results,2022-03-17 15:41:55
CECI,BR,Smart TV,1,jo,,select,title_results,2022-03-17 15:41:52
CECI,BR,Smart TV,1,b,,play,title_results,2021-12-16 19:11:16
CECI,BR,Smart TV,1,b,,select,title_results,2021-12-16 19:11:11
CECI,BR,Smart TV,1,po,,play,,2021-01-10 13:43:42
CECI,BR,Smart TV,1,po,,select,,2021-01-10 13:43:34
CECI,BR,iPhone,1,poli,,select,,2021-01-09 21:42:49
CECI,BR,Smart TV,1,toy ,,play,,2020-12-22 23:41:06
CECI,BR,Smart TV,1,toy ,,select,,2020-12-22 23:40:59
CECI,BR,Smart TV,1,toy ,Toy Story 3,select,,2020-12-22 23:40:20
CECI,BR,Smart TV,1,t,Toy Story,select,,2020-12-22 23:39:17
CECI,BR,Smart TV,1,osc,,play,,2020-11-22 00:39:31
CECI,BR,Smart TV,1,osc,,select,,2020-11-22 00:39:28
CECI,BR,Smart TV,1,ninja,,play,,2020-06-14 17:57:36
CECI,BR,Smart TV,1,ninja,,select,,2020-06-14 17:57:31
