Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Lourenço,"Pretty Smart: Season 1: ""Guys! It’s a Cody Briggs night!""",iPad Pro 10.5-Inch (Wi-Fi),2022-08-23 17:22:55,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":8000},{""eventType"":""playing"",""sessionOffsetMs"":161,""mediaOffsetMs"":8000},{""eventType"":""paused"",""sessionOffsetMs"":240546,""mediaOffsetMs"":249000},{""eventType"":""playing"",""sessionOffsetMs"":276487,""mediaOffsetMs"":249000},{""eventType"":""paused"",""sessionOffsetMs"":757919,""mediaOffsetMs"":730000},{""eventType"":""playing"",""sessionOffsetMs"":812568,""mediaOffsetMs"":730000},{""eventType"":""stopped"",""sessionOffsetMs"":1408887,""mediaOffsetMs"":1326000}]"
Lourenço,"Pretty Smart: Season 1: ""Here’s the tea! Jayden found a pottery twunk!""",iPad Pro 10.5-Inch (Wi-Fi),2022-08-23 16:59:42,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":8000},{""eventType"":""playing"",""sessionOffsetMs"":100,""mediaOffsetMs"":8000},{""eventType"":""paused"",""sessionOffsetMs"":1384772,""mediaOffsetMs"":1393000},{""eventType"":""reposition"",""sessionOffsetMs"":1384772,""mediaOffsetMs"":1403000},{""eventType"":""playing"",""sessionOffsetMs"":1385022,""mediaOffsetMs"":1403000},{""eventType"":""paused"",""sessionOffsetMs"":1385579,""mediaOffsetMs"":1403000},{""eventType"":""reposition"",""sessionOffsetMs"":1385579,""mediaOffsetMs"":1413000},{""eventType"":""playing"",""sessionOffsetMs"":1385835,""mediaOffsetMs"":1413000},{""eventType"":""paused"",""sessionOffsetMs"":1386746,""mediaOffsetMs"":1413000},{""eventType"":""reposition"",""sessionOffsetMs"":1386746,""mediaOffsetMs"":1423000},{""eventType"":""playing"",""sessionOffsetMs"":1387020,""mediaOffsetMs"":1423000},{""eventType"":""paused"",""sessionOffsetMs"":1387604,""mediaOffsetMs"":1423000},{""eventType"":""reposition"",""sessionOffsetMs"":1387604,""mediaOffsetMs"":1433000},{""eventType"":""playing"",""sessionOffsetMs"":1387924,""mediaOffsetMs"":1433000},{""eventType"":""paused"",""sessionOffsetMs"":1388474,""mediaOffsetMs"":1433000},{""eventType"":""reposition"",""sessionOffsetMs"":1388474,""mediaOffsetMs"":1443000},{""eventType"":""playing"",""sessionOffsetMs"":1388737,""mediaOffsetMs"":1443000},{""eventType"":""paused"",""sessionOffsetMs"":1389493,""mediaOffsetMs"":1443000},{""eventType"":""reposition"",""sessionOffsetMs"":1389493,""mediaOffsetMs"":1453000},{""eventType"":""playing"",""sessionOffsetMs"":1389805,""mediaOffsetMs"":1453000},{""eventType"":""paused"",""sessionOffsetMs"":1391284,""mediaOffsetMs"":1454000},{""eventType"":""reposition"",""sessionOffsetMs"":1391284,""mediaOffsetMs"":1464000},{""eventType"":""playing"",""sessionOffsetMs"":1391457,""mediaOffsetMs"":1464000},{""eventType"":""paused"",""sessionOffsetMs"":1391457,""mediaOffsetMs"":1464000},{""eventType"":""reposition"",""sessionOffsetMs"":1391457,""mediaOffsetMs"":1474000},{""eventType"":""playing"",""sessionOffsetMs"":1391777,""mediaOffsetMs"":1474000},{""eventType"":""paused"",""sessionOffsetMs"":1392429,""mediaOffsetMs"":1474000},{""eventType"":""reposition"",""sessionOffsetMs"":1392429,""mediaOffsetMs"":1484000},{""eventType"":""playing"",""sessionOffsetMs"":1392637,""mediaOffsetMs"":1484000},{""eventType"":""paused"",""sessionOffsetMs"":1392638,""mediaOffsetMs"":1484000},{""eventType"":""reposition"",""sessionOffsetMs"":1392638,""mediaOffsetMs"":1488000},{""eventType"":""playing"",""sessionOffsetMs"":1392780,""mediaOffsetMs"":1488000},{""eventType"":""paused"",""sessionOffsetMs"":1392780,""mediaOffsetMs"":1484000},{""eventType"":""reposition"",""sessionOffsetMs"":1392780,""mediaOffsetMs"":1488000},{""eventType"":""playing"",""sessionOffsetMs"":1393096,""mediaOffsetMs"":1488000},{""eventType"":""stopped"",""sessionOffsetMs"":1393330,""mediaOffsetMs"":1488000}]"
Lourenço,"Pretty Smart: Season 1: ""Yikes! Grant asked Chelsea for a favor!""",iPad Pro 10.5-Inch (Wi-Fi),2022-08-23 16:32:33,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":8000},{""eventType"":""playing"",""sessionOffsetMs"":112,""mediaOffsetMs"":8000},{""eventType"":""paused"",""sessionOffsetMs"":797568,""mediaOffsetMs"":806000},{""eventType"":""playing"",""sessionOffsetMs"":839541,""mediaOffsetMs"":806000},{""eventType"":""paused"",""sessionOffsetMs"":1353362,""mediaOffsetMs"":1319000},{""eventType"":""playing"",""sessionOffsetMs"":1453056,""mediaOffsetMs"":1319000},{""eventType"":""stopped"",""sessionOffsetMs"":1628151,""mediaOffsetMs"":1494000}]"
Lourenço,"Pretty Smart: Season 1: ""Check this, Mama! It’s a Laura Dern party!""",iPad Pro 10.5-Inch (Wi-Fi),2022-08-23 16:10:10,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":8000},{""eventType"":""playing"",""sessionOffsetMs"":84,""mediaOffsetMs"":8000},{""eventType"":""paused"",""sessionOffsetMs"":145904,""mediaOffsetMs"":154000},{""eventType"":""playing"",""sessionOffsetMs"":148410,""mediaOffsetMs"":154000},{""eventType"":""stopped"",""sessionOffsetMs"":1343676,""mediaOffsetMs"":1349000}]"
Lourenço,"Pretty Smart: Season 1: ""Did you hear?! Chelsea ran into Margot!""",iPad Pro 10.5-Inch (Wi-Fi),2022-08-23 15:45:45,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":8000},{""eventType"":""playing"",""sessionOffsetMs"":103,""mediaOffsetMs"":8000},{""eventType"":""paused"",""sessionOffsetMs"":1110139,""mediaOffsetMs"":1118000},{""eventType"":""playing"",""sessionOffsetMs"":1113245,""mediaOffsetMs"":1118000},{""eventType"":""paused"",""sessionOffsetMs"":1336574,""mediaOffsetMs"":1342000},{""eventType"":""reposition"",""sessionOffsetMs"":1336574,""mediaOffsetMs"":1352000},{""eventType"":""playing"",""sessionOffsetMs"":1336907,""mediaOffsetMs"":1352000},{""eventType"":""paused"",""sessionOffsetMs"":1342410,""mediaOffsetMs"":1357000},{""eventType"":""reposition"",""sessionOffsetMs"":1342410,""mediaOffsetMs"":1347000},{""eventType"":""playing"",""sessionOffsetMs"":1342711,""mediaOffsetMs"":1347000},{""eventType"":""paused"",""sessionOffsetMs"":1343075,""mediaOffsetMs"":1347000},{""eventType"":""reposition"",""sessionOffsetMs"":1343075,""mediaOffsetMs"":1337000},{""eventType"":""playing"",""sessionOffsetMs"":1343339,""mediaOffsetMs"":1337000},{""eventType"":""stopped"",""sessionOffsetMs"":1464358,""mediaOffsetMs"":1457000}]"
Lourenço,"Pretty Smart: Season 1: ""Get this! Chelsea got a package!""",iPad Pro 10.5-Inch (Wi-Fi),2022-08-23 15:07:10,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":304000},{""eventType"":""playing"",""sessionOffsetMs"":382,""mediaOffsetMs"":304000},{""eventType"":""playing"",""sessionOffsetMs"":1382,""mediaOffsetMs"":305000},{""eventType"":""paused"",""sessionOffsetMs"":798607,""mediaOffsetMs"":1102000},{""eventType"":""playing"",""sessionOffsetMs"":2192695,""mediaOffsetMs"":1102000},{""eventType"":""stopped"",""sessionOffsetMs"":2315534,""mediaOffsetMs"":1224000}]"
Lourenço,The Blue Lagoon,iPad Pro 10.5-Inch (Wi-Fi),2022-08-23 15:01:28,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5901000},{""eventType"":""playing"",""sessionOffsetMs"":1424,""mediaOffsetMs"":5901000},{""eventType"":""playing"",""sessionOffsetMs"":4424,""mediaOffsetMs"":5904000},{""eventType"":""paused"",""sessionOffsetMs"":37460,""mediaOffsetMs"":5938000},{""eventType"":""playing"",""sessionOffsetMs"":43401,""mediaOffsetMs"":5938000},{""eventType"":""stopped"",""sessionOffsetMs"":302407,""mediaOffsetMs"":6196000}]"
Lourenço,"Pretty Smart: Season 1: ""Get this! Chelsea got a package!""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-23 14:55:27,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":8000},{""eventType"":""playing"",""sessionOffsetMs"":2385,""mediaOffsetMs"":8000},{""eventType"":""stopped"",""sessionOffsetMs"":302385,""mediaOffsetMs"":308000}]"
Lourenço,"Pretty Smart: Season 1: ""Guess what?! Claire’s sister is coming!""",LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-23 14:33:39,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5362,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1309636,""mediaOffsetMs"":1304052},{""eventType"":""stopped"",""sessionOffsetMs"":1310667,""mediaOffsetMs"":1304235}]"
Lourenço,Season 1 Plot Clip: Pretty Smart,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-23 14:33:31,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2245,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7559,""mediaOffsetMs"":5255},{""eventType"":""stopped"",""sessionOffsetMs"":9099,""mediaOffsetMs"":5316}]"
Lourenço,Superstore: Season 1_hook_02_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-23 14:33:25,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3298,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4605,""mediaOffsetMs"":1251},{""eventType"":""stopped"",""sessionOffsetMs"":7090,""mediaOffsetMs"":532}]"
Lourenço,Season 3 Supporting Character Clip: The Umbrella Academy,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-23 14:32:31,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2555,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4822,""mediaOffsetMs"":2002},{""eventType"":""stopped"",""sessionOffsetMs"":6315,""mediaOffsetMs"":2471}]"
Lourenço,Ghostbusters: Afterlife_hook_01_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-23 14:32:29,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2987,""mediaOffsetMs"":0}]"
Lourenço,Trailer 2: Echoes,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-23 14:32:20,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4578,""mediaOffsetMs"":0}]"
Lourenço,The Blue Lagoon,iPad Pro 10.5-Inch (Wi-Fi),2022-08-22 17:10:25,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":662,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2662,""mediaOffsetMs"":2000},{""eventType"":""paused"",""sessionOffsetMs"":3399756,""mediaOffsetMs"":3399000},{""eventType"":""playing"",""sessionOffsetMs"":3451981,""mediaOffsetMs"":3399000},{""eventType"":""paused"",""sessionOffsetMs"":5954565,""mediaOffsetMs"":5901000}]"
Lourenço,The Walking Dead: Season 1_hook_primary_16x9,iPad Pro 10.5-Inch (Wi-Fi),2022-08-22 17:08:09,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":811,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1811,""mediaOffsetMs"":1000},{""eventType"":""stopped"",""sessionOffsetMs"":8031,""mediaOffsetMs"":7000}]"
Lourenço,Look Both Ways,iPad Pro 10.5-Inch (Wi-Fi),2022-08-22 16:17:40,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":607,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4277,""mediaOffsetMs"":3000},{""eventType"":""reposition"",""sessionOffsetMs"":24432,""mediaOffsetMs"":3981000},{""eventType"":""playing"",""sessionOffsetMs"":24966,""mediaOffsetMs"":3981000},{""eventType"":""playing"",""sessionOffsetMs"":24966,""mediaOffsetMs"":3981000},{""eventType"":""paused"",""sessionOffsetMs"":47653,""mediaOffsetMs"":4004000},{""eventType"":""reposition"",""sessionOffsetMs"":47653,""mediaOffsetMs"":4014000},{""eventType"":""playing"",""sessionOffsetMs"":47953,""mediaOffsetMs"":4014000},{""eventType"":""paused"",""sessionOffsetMs"":50072,""mediaOffsetMs"":4016000},{""eventType"":""reposition"",""sessionOffsetMs"":50072,""mediaOffsetMs"":4026000},{""eventType"":""playing"",""sessionOffsetMs"":50438,""mediaOffsetMs"":4026000},{""eventType"":""paused"",""sessionOffsetMs"":1759586,""mediaOffsetMs"":5735000},{""eventType"":""playing"",""sessionOffsetMs"":2444217,""mediaOffsetMs"":5735000},{""eventType"":""stopped"",""sessionOffsetMs"":3028833,""mediaOffsetMs"":6296000}]"
Lourenço,Look Both Ways,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 18:48:23,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3588,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":37303,""mediaOffsetMs"":33500},{""eventType"":""reposition"",""sessionOffsetMs"":37303,""mediaOffsetMs"":23699},{""eventType"":""paused"",""sessionOffsetMs"":37610,""mediaOffsetMs"":23699},{""eventType"":""reposition"",""sessionOffsetMs"":44545,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":45580,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4096615,""mediaOffsetMs"":4051000}]"
Lourenço,Trailer: Look Both Ways,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 18:48:17,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1524,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5413,""mediaOffsetMs"":3750},{""eventType"":""stopped"",""sessionOffsetMs"":6946,""mediaOffsetMs"":3873}]"
Lourenço,When Cousins Marry_hook_01_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 18:04:43,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":69609},{""eventType"":""stopped"",""sessionOffsetMs"":1609,""mediaOffsetMs"":69609}]"
Lourenço,When Cousins Marry,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 18:01:25,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3312,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2813171,""mediaOffsetMs"":2809800},{""eventType"":""stopped"",""sessionOffsetMs"":2813632,""mediaOffsetMs"":2809863}]"
Lourenço,Ghostbusters: Afterlife,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:41:04,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4048,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":74100,""mediaOffsetMs"":69819},{""eventType"":""stopped"",""sessionOffsetMs"":767409,""mediaOffsetMs"":69609}]"
Lourenço,Ghostbusters: Afterlife_hook_04_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:40:51,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1967,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12045,""mediaOffsetMs"":10010},{""eventType"":""stopped"",""sessionOffsetMs"":13600,""mediaOffsetMs"":10074}]"
Lourenço,When Cousins Marry_hook_01_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:40:01,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2853,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":45930,""mediaOffsetMs"":42520}]"
Lourenço,Ghostbusters: Afterlife_hook_04_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:39:49,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4723,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11602,""mediaOffsetMs"":6756},{""eventType"":""stopped"",""sessionOffsetMs"":14118,""mediaOffsetMs"":6508}]"
Lourenço,The Chef Show (Trailer),LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:39:46,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2875,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3643,""mediaOffsetMs"":750},{""eventType"":""stopped"",""sessionOffsetMs"":6048,""mediaOffsetMs"":503}]"
Lourenço,Trailer: Hustle,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:39:38,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2548,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":7391,""mediaOffsetMs"":4750},{""eventType"":""stopped"",""sessionOffsetMs"":9916,""mediaOffsetMs"":4601}]"
Lourenço,Season 7 Genre Specific Moment Clip: Grace and Frankie,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:39:32,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2424,""mediaOffsetMs"":0}]"
Lourenço,Season 1 Main Character Clip 1: God's Favorite Idiot,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:38:54,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3986,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":29647,""mediaOffsetMs"":25525},{""eventType"":""stopped"",""sessionOffsetMs"":31706,""mediaOffsetMs"":25314}]"
Lourenço,Season 1 Informative Clip: Trainwreck: Woodstock '99,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:38:23,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2286,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":28496,""mediaOffsetMs"":24733}]"
Lourenço,Season 5 Part 2 Trailer: Lucifer,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:38:19,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3306,""mediaOffsetMs"":0}]"
Lourenço,Trailer 2: Purple Hearts,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:38:05,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2344,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":13832,""mediaOffsetMs"":11250},{""eventType"":""stopped"",""sessionOffsetMs"":16461,""mediaOffsetMs"":11299}]"
Lourenço,Trailer 2: Dirty Lines,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:38:01,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2442,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":2675,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4160,""mediaOffsetMs"":269}]"
Lourenço,Season 2 Sensory Clip: Big Timber,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:37:55,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2962,""mediaOffsetMs"":0}]"
Lourenço,Season 1 Cliffhanger Clip: Bad Vegan,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:37:53,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2403,""mediaOffsetMs"":0}]"
Lourenço,Superstore: Season 1_hook_03_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:37:50,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2622,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2935,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":4353,""mediaOffsetMs"":270}]"
Lourenço,Plot Clip: Keep Breathing,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:37:48,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2674,""mediaOffsetMs"":0}]"
Lourenço,Season 5 High Context Clip: Selling Sunset,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:37:44,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2772,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3197,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":5274,""mediaOffsetMs"":327}]"
Lourenço,Season 1 Inciting Incident Clip: Kleo,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:37:31,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2206,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12376,""mediaOffsetMs"":10000},{""eventType"":""stopped"",""sessionOffsetMs"":14766,""mediaOffsetMs"":10010}]"
Lourenço,Season 1 Trailer: How to Build A Sex Room,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:37:25,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3288,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3492,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4936,""mediaOffsetMs"":163}]"
Lourenço,Trailer: D.B. Cooper: Where Are You?!,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:37:22,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3701,""mediaOffsetMs"":0}]"
Lourenço,Manifest: Season 1_hook_01_16x9,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:36:53,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4544,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":28185,""mediaOffsetMs"":23523},{""eventType"":""stopped"",""sessionOffsetMs"":31116,""mediaOffsetMs"":23450}]"
Lourenço,Season 6 Inciting Incident Clip: Workin' Moms,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:36:41,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2405,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11402,""mediaOffsetMs"":8758},{""eventType"":""stopped"",""sessionOffsetMs"":13884,""mediaOffsetMs"":8795}]"
Lourenço,Season 3 Trailer: Formula 1: Drive to Survive,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:36:38,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2082,""mediaOffsetMs"":0}]"
Lourenço,Virgin River: Season 1 (Trailer),LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:36:34,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2265,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":2684,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":4056,""mediaOffsetMs"":375}]"
Lourenço,Virgin River: Season 1 (Trailer),LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:36:31,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2315,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":2512,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4362,""mediaOffsetMs"":73}]"
Lourenço,Never Have I Ever: Season 1 - Upper Bound Clip 7,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:36:28,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2216,""mediaOffsetMs"":0}]"
Lourenço,Season 3 Relatable Clip 2: Dream Home Makeover,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:36:23,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2556,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2944,""mediaOffsetMs"":250},{""eventType"":""stopped"",""sessionOffsetMs"":4861,""mediaOffsetMs"":269}]"
Lourenço,Trailer: Day Shift,LG 2018 Mstar LM18A STD UHD TV Smart TV,2022-08-21 17:36:04,NL,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2836,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":18449,""mediaOffsetMs"":15500},{""eventType"":""stopped"",""sessionOffsetMs"":21314,""mediaOffsetMs"":15504}]"
